plot.id,species,site,plot,functional_type,functional_type_2,native_exotic,cover,sqrtcover,richness_100_sq_meters,distance_from_water,age_of_watering_source,mean_annual_precip,mean_annual_temp,elevation,cow_dung_pats_m2,horse_dung_pats_m2,sand_percentage,clay_percentage,silt_percentage,annual_forb_richness,bunchgrass_richness,succulent_richness,rhzomitous_grass_richness,perennial_forb_richness,shrub_richness,native_annual_forb_richness,native_bunchgrass_richness,native_succulent_richness,native_grass_richness,native_perennial_forb_richness,native_shrub_richness,exotic_forb_richness,exotic_grass_richness,sum_bunchgrass_cover,sum_grass_cover,sum_shrub_cover,sum_perennial_forb_cover,sum_annual_forb_cover,exotic_cover,native_cover,total_vegetation_cover,exotic_richness,total_grass_cover
63.d,Antennaria dimorpha,63,d,f,pf,n,0.5,0.707106781,32,511,76,271.49,2.2,2241,3,0.1,69.71333333,17.02666667,13.25666667,3,4,0,1,21,3,2,4,0,1,21,3,1,0,10,0.5,39.5,11.05,1.5,0.5,62.05,62.55,1,10.5
63.d,Antennaria rosea,63,d,f,pf,n,0.5,0.707106781,32,511,76,271.49,2.2,2241,3,0.1,69.71333333,17.02666667,13.25666667,3,4,0,1,21,3,2,4,0,1,21,3,1,0,10,0.5,39.5,11.05,1.5,0.5,62.05,62.55,1,10.5
63.d,Linanthus pungens,63,d,f,pf,n,1.5,1.224744871,32,511,76,271.49,2.2,2241,3,0.1,69.71333333,17.02666667,13.25666667,3,4,0,1,21,3,2,4,0,1,21,3,1,0,10,0.5,39.5,11.05,1.5,0.5,62.05,62.55,1,10.5
63.d,Cymopterus terebinthinus,63,d,f,pf,n,0.5,0.707106781,32,511,76,271.49,2.2,2241,3,0.1,69.71333333,17.02666667,13.25666667,3,4,0,1,21,3,2,4,0,1,21,3,1,0,10,0.5,39.5,11.05,1.5,0.5,62.05,62.55,1,10.5
64.a,Ericameria nauseosa,64,a,s,s,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Achnatherum hymenoides,64,a,g,bg,n,1.5,1.224744871,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Poa secunda,64,a,g,bg,n,1.5,1.224744871,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Opuntia polyacantha,64,a,c,c,n,0.05,0.223606798,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Astragalus purshii,64,a,f,pf,n,0.05,0.223606798,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Eriogonum cernuum,64,a,f,pf,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Elymus elymoides,64,a,g,bg,n,1.5,1.224744871,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Chenopodium 3,64,a,f,af,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Chenopodium 4,64,a,f,af,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Elymus lanceolatus,64,a,g,g,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Phlox hoodii,64,a,f,pf,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Hesperostipa comata,64,a,g,bg,n,3.5,1.870828693,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Carex duriscula,64,a,f,pf,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Astragalus convolarius,64,a,f,pf,n,0.05,0.223606798,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Schoenocrambe linifolia,64,a,f,pf,n,0.5,0.707106781,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Cymopterus acaulis,64,a,f,pf,n,0.05,0.223606798,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Artemisia tridentata,64,a,s,s,n,37.5,6.123724357,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.a,Chrysothamnus viscidiflorus,64,a,s,s,n,1.5,1.224744871,18,68,46,245.66,2.4,2202,15,0,66.31,23,10.69,2,4,1,1,7,3,2,4,1,1,7,3,0,0,8,0.5,39.5,2.15,1,0,51.2,51.15,0,8.5
64.b,Astragalus purshii,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Artemisia tridentata,64,b,s,s,n,37.5,6.123724357,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Schoenocrambe linifolia,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Astragalus spatulatus,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Linanthus pungens,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Krascheninnikovia lanata,64,b,s,s,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Elymus lanceolatus,64,b,g,g,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Arabis holboellii,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Poa secunda,64,b,g,bg,n,1.5,1.224744871,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Elymus elymoides,64,b,g,bg,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Achnatherum hymenoides,64,b,g,bg,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Chrysothamnus viscidiflorus,64,b,s,s,n,1.5,1.224744871,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Hesperostipa comata,64,b,g,bg,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Phlox hoodii,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Penstemon arenicola,64,b,f,pf,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.b,Atriplex gardneri,64,b,s,s,n,0.5,0.707106781,16,101,46,245.66,2.4,2202,5,0.3,60.93333333,24.90666667,14.16,0,4,0,1,7,4,0,4,0,1,7,4,0,0,3,0.5,40,3.5,0,0,47,47,0,3.5
64.c,Poa secunda,64,c,g,bg,n,3.5,1.870828693,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Eriogonum ovalifolium,64,c,f,pf,n,0.5,0.707106781,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Elymus lanceolatus,64,c,g,g,n,0.5,0.707106781,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Krascheninnikovia lanata,64,c,s,s,n,0.5,0.707106781,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Elymus elymoides,64,c,g,bg,n,1.5,1.224744871,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Chrysothamnus viscidiflorus,64,c,s,s,n,0.5,0.707106781,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Phlox hoodii,64,c,f,pf,n,0.5,0.707106781,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.c,Artemisia tridentata,64,c,s,s,n,37.5,6.123724357,8,385,46,245.66,2.4,2202,3,0,46.26333333,24.38333333,29.35333333,0,2,0,1,2,3,0,2,0,1,2,3,0,0,5,0.5,38.5,1,0,0,45,45,0,5.5
64.d,Krascheninnikovia lanata,64,d,s,s,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Elymus lanceolatus,64,d,g,g,n,3.5,1.870828693,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Elymus elymoides,64,d,g,bg,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Eriogonum ovalifolium,64,d,f,pf,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Achnatherum hymenoides,64,d,g,bg,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Hesperostipa comata,64,d,g,bg,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Astragalus purshii,64,d,f,pf,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Chrysothamnus viscidiflorus,64,d,s,s,n,1.5,1.224744871,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Artemisia tridentata,64,d,s,s,n,15.5,3.937003937,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Phlox hoodii,64,d,f,pf,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Cymopterus acaulis,64,d,f,pf,n,0.05,0.223606798,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Poa secunda,64,d,g,bg,n,1.5,1.224744871,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
64.d,Arabis holboellii,64,d,f,pf,n,0.5,0.707106781,13,651,46,245.66,2.4,2202,1,0.1,58.80666667,18.46,22.73333333,0,4,0,1,5,3,0,4,0,1,5,3,0,0,3,3.5,17.5,2.05,0,0,26.05,26.05,0,6.5
65.a,Senecio integerrimus,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Boechera exilis,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Machaeranthera canescens,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,PF48,65,a,f,pf,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Gaophytum racemosum,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Elymus albicans,65,a,g,bg,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Antennaria dimorpha,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Saxifragaceae,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Phlox hoodii,65,a,f,pf,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Antennaria microphylla,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Agoseris glauca,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Viola nuttalii,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Erigeron spp,65,a,f,pf,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Polygonum 2,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Erigeron tener,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Poa fendleriana,65,a,g,bg,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Erigeron,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Arabis angustifolia,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Gayophytum racemosum,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Androsace occidentalis,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Taraxacum laevigatum,65,a,f,af,e,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Lupinus leucophyllus,65,a,f,pf,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Castilleja sp.,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Draba reptans,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Artemisia tridentata,65,a,s,s,n,37.5,6.123724357,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Elymus elymoides,65,a,g,bg,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Poa spp,65,a,g,bg,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Arabis drummondii,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Achnatherum spp,65,a,g,bg,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Poa secunda,65,a,g,bg,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Gymnosteris parvula,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Chrysothamnus viscidiflorus,65,a,s,s,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Phlox multiflora,65,a,f,pf,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Eriogonum umbellatum,65,a,f,pf,n,3.5,1.870828693,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Tragopogon sp.,65,a,f,af,e,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Erigeron lonchophyllus,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Hesperostipa comata,65,a,g,bg,n,3.5,1.870828693,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Leptosiphon septentrionalis,65,a,f,af,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,PF54,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Antennaria rosea,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Carex,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Poa spp,65,a,g,bg,n,1.5,1.224744871,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Silene 2,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Phlox longifolia,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Carex duriscula,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.a,Carex,65,a,f,pf,n,0.5,0.707106781,46,70,52,378.38,1.6,2325,6,0,50.21,20.63333333,29.16,8,8,0,0,28,2,6,8,0,0,28,2,2,0,10,0,39,22,4,1,74,75,2,10
65.b,Gaophytum racemosum,65,b,f,af,n,0.5,0.707106781,41,224,52,378.38,1.6,2325,1,0.1,36.81666667,22.02,41.16666667,6,6,0,1,26,2,5,6,0,1,26,2,1,0,16,1.5,39,29,3,0.5,88,88.5,1,17.5
65.b,Silene 2,65,b,f,pf,n,0.5,0.707106781,41,224,52,378.38,1.6,2325,1,0.1,36.81666667,22.02,41.16666667,6,6,0,1,26,2,5,6,0,1,26,2,1,0,16,1.5,39,29,3,0.5,88,88.5,1,17.5
65.b,Geum triflorum,65,b,f,pf,n,0.5,0.707106781,41,224,52,378.38,1.6,2325,1,0.1,36.81666667,22.02,41.16666667,6,6,0,1,26,2,5,6,0,1,26,2,1,0,16,1.5,39,29,3,0.5,88,88.5,1,17.5
65.b,Poa spp,65,b,g,bg,n,7.5,2.738612788,41,224,52,378.38,1.6,2325,1,0.1,36.81666667,22.02,41.16666667,6,6,0,1,26,2,5,6,0,1,26,2,1,0,16,1.5,39,29,3,0.5,88,88.5,1,17.5
